# Time-averaged data for fix 4
# TimeStep f_hot1 f_cold1 c_block1_temp c_block2_temp c_block3_temp c_block4_temp c_block5_temp c_block6_temp c_block7_temp c_block8_temp c_block9_temp c_block10_temp
1252000 -1335.17 1351.31 265.415 270.754 280.341 289.265 296.063 298.747 310.189 316.736 326.804 337.539
1253000 -1335.92 1350.93 265.31 270.602 280.289 289.05 297.455 299.136 309.589 316.539 327.823 336.609
1254000 -1340 1352.41 265.015 270.378 279.905 289.274 298.113 298.705 310.185 316.263 327.378 338.161
1255000 -1342.18 1354.67 265.935 269.916 279.32 288.488 299.006 299.952 309.442 315.014 327.226 339.119
1256000 -1339.96 1353.65 266.527 269.89 277.954 289.009 299.541 300.004 309.229 316.127 326.297 339.236
1257000 -1341.04 1355.13 265.829 270.032 279.047 289.188 298.809 300.909 306.501 317.658 327.664 337.7
1258000 -1344.71 1356.61 263.601 270.601 279.87 289.258 298.792 300.449 307.498 316.481 329.099 338.097
1259000 -1343.05 1357.83 263.455 270.076 281.079 289.558 297.97 300.978 308.042 314.546 329.055 338.36
1260000 -1344.83 1358.8 264.403 269.831 280.262 289.523 298.168 301.849 308.548 313.234 329.158 339.903
1261000 -1346.74 1358.37 263.367 270.718 279.58 290.417 297.821 302.876 309.128 311.169 329.328 339.982
1262000 -1347.44 1361.37 262.701 269.818 281.65 290.129 296.333 305.73 306.684 313.987 326.703 340.397
1263000 -1347.48 1363.26 262.006 269.617 283.181 288.395 297.524 304.966 307.635 313.372 327.028 340.003
1264000 -1348.67 1363.96 262.214 270.876 282.85 286.801 298.744 304.492 308.861 314.071 325.682 339.83
1265000 -1347.67 1364.26 263.409 270.622 282.626 286.923 298.166 304.539 307.431 316.364 324.894 338.292
1266000 -1349.56 1364.44 264.45 268.311 283.899 288.125 297.234 304.569 306.871 317.175 325.042 338.961
1267000 -1351.48 1363.77 265.401 268.269 282.935 287.456 298.429 304.142 307.05 317.63 324.949 337.938
1268000 -1352.51 1365.74 265.839 268.338 283.355 285.389 300.057 303.531 308.769 316.475 325.394 337.762
1269000 -1355.46 1366.52 264.618 269.763 282.433 285.102 300.274 302.842 309.57 315.951 327.279 336.815
1270000 -1355.34 1369.39 263.533 269.279 283.227 284.827 300.679 301.72 309.076 317.489 326.955 338.875
1271000 -1358.68 1369.07 264.769 270.112 281.899 285.837 299.062 302.407 307.608 318.011 327.648 338.709
1272000 -1359.52 1371.55 264.722 270.354 280.307 288.273 297.641 303.516 307.343 319.13 327.547 337.154
1273000 -1359.44 1372.36 262.91 271.241 280.652 288.438 297.312 303.124 307.705 320.027 325.469 336.959
1274000 -1360.18 1373.71 261.896 271.644 280.144 290.104 296.454 302.315 307.916 319.841 325.024 337.035
1275000 -1358.05 1375.15 260.484 272.586 278.518 292.283 295.562 302.013 307.531 319.462 325.475 337.056
1276000 -1359.97 1375.79 261.938 271.299 278.881 293.037 294.9 300.984 308.989 318.409 326.798 335.414
1277000 -1360.95 1378.86 261.814 271.162 279.387 292.209 295.026 301.109 309.863 316.912 326.453 338.207
1278000 -1366.12 1377.52 264.294 271.049 278.424 291.216 296.772 300.396 310.227 316.031 325.814 339.397
1279000 -1364.24 1379.2 264.873 270.038 278.095 293.292 296.039 299.258 310.865 315.125 327.104 338.655
1280000 -1366.56 1380.61 264.264 269.546 278.275 294.197 294.835 300.433 310.949 313.836 327.694 339.921
1281000 -1367.42 1379.45 266.205 267.964 279.472 294.537 293.898 299.273 311.978 313.515 328.868 338.084
1282000 -1369.25 1381.22 264.473 270.457 280.608 292.544 294.167 298.891 310.72 314.689 328.463 339.341
1283000 -1368.23 1381.2 263.294 271.768 279.994 292.067 294.399 300.46 308.596 316.358 327.724 337.618
1284000 -1368.16 1383.5 263.497 273.43 278.953 292.367 294.039 301.221 307.434 318.009 327.561 336.492
1285000 -1366.01 1383.85 262.735 273.087 279.22 291.458 293.525 302.721 307.199 318.696 327.666 334.771
1286000 -1370.52 1385.48 262.809 273.313 279.679 290.903 293.962 301.733 307.69 318.2 327.468 334.341
1287000 -1367.59 1386.13 262.835 273.902 279.246 291.098 292.003 302.801 308.779 316.968 328.187 333.389
1288000 -1367.61 1385.59 263.167 275.149 279.183 290.337 291.843 303.216 309.432 314.838 328.48 335.03
1289000 -1370.08 1388.57 263.429 275.369 277.245 291.066 291.897 304.263 309.319 313.547 327.367 336.684
1290000 -1373.37 1390.51 262.502 274.845 277.312 290.745 294.083 303.877 308.248 312.298 328.344 337.577
1291000 -1374.99 1391.03 262.532 274.618 278.513 290.8 293.107 304.666 306.898 312.394 328.885 337.554
1292000 -1372.86 1394.13 261.781 274.103 279.038 289.029 294.707 303.965 307.112 313.62 328.394 335.75
1293000 -1375.46 1393.91 261.571 274.612 278.755 289.238 296.088 302.915 305.198 315.5 328.822 335.499
1294000 -1377.41 1394.61 262.524 274.07 278.997 289.416 296.904 301.775 304.869 315.928 328.01 337.915
1295000 -1378.7 1396.76 262.615 273.583 279.116 287.969 296.378 301.858 305.628 316.169 328.821 336.474
1296000 -1377.11 1396.34 263.617 273.079 280.591 287.687 295.845 301.599 307.188 314.52 328.149 336.297
1297000 -1377.77 1396.82 263.294 273.364 280.968 287.979 296.186 300.057 309.275 313.492 328.216 334.148
1298000 -1376.91 1397.74 263.665 274.429 280.828 288.763 294.95 300.135 311.249 311.755 328.797 332.652
1299000 -1377.54 1400.01 263.467 273.945 281.621 287.999 294.859 299.176 312.366 311.808 329.537 330.83
1300000 -1379.58 1400.81 263.68 273.63 280.311 288.379 295.202 299.112 311.422 312.681 327.872 333.629
1301000 -1379.72 1401.17 263.742 274.682 279.727 288.682 295.89 298.1 311.147 312.53 327.637 333.563
1302000 -1380.6 1402.1 263.576 275.052 279.627 288.09 297.071 297.936 312.034 311.02 328.714 332.042
1303000 -1380.33 1405.08 262.4 276.078 278.917 286.87 297.998 298.431 310.085 311.91 329.082 332.538
1304000 -1379.84 1403.73 262.989 276.154 278.552 287.132 297.571 299.188 309.96 309.974 329.956 332.174
1305000 -1379.57 1405.26 261.821 277.31 278.851 286.478 297.208 299.752 309.487 311.527 328.212 332.586
1306000 -1381.19 1407.23 261.152 277.877 277.926 286.281 296.697 300.956 308.44 311.856 328.214 332.426
1307000 -1385.04 1408.98 262.062 277.119 278.254 285.524 296.417 302.078 308.268 312.096 327.251 334.132
1308000 -1384.61 1410.35 262.56 276.258 278.68 284.88 297.262 302.215 307.813 312.277 327.545 334.193
1309000 -1388.33 1412.47 263.73 275.234 278.536 285.375 296.564 302.744 307.117 312.263 327.2 334.498
1310000 -1387.55 1414.6 265.246 272.179 278.813 286.846 295.681 302.305 307.831 311.953 325.786 335.82
1311000 -1388.53 1414.6 264.911 272.758 278.752 287.074 294.582 303.503 307.814 311.6 324.879 336.692
1312000 -1389.91 1415.19 265.517 272.978 278.106 286.941 294.163 304.811 307.694 310.28 324.275 336.56
1313000 -1391.26 1417.56 265.362 272.701 277.69 287.189 294.894 303.866 308.338 310.21 323.533 337.341
1314000 -1391.68 1419.09 265.562 271.768 277.947 286.208 296.41 303.685 309.397 308.723 323.126 338.83
1315000 -1392.46 1419.19 266.725 270.055 278.946 284.923 297.935 302.729 307.941 310.062 323.388 337.95
1316000 -1393.43 1420.96 268.538 268.951 277.975 284.156 300.458 300.501 307.676 310.942 325.252 336.302
1317000 -1394.15 1419.48 269.085 268.245 277.683 284.491 302.032 300.596 305.788 313.504 324.22 336.044
1318000 -1393.51 1423.09 268.712 268.863 276.817 284.633 301.637 300.154 305.878 313.86 323.538 337.424
1319000 -1397.68 1422.76 269.304 268.994 276.545 285.895 299.425 300.986 303.948 314.657 324.728 337.686
1320000 -1398.09 1424.14 268.272 270.706 275.33 286.559 298.914 299.702 304.504 316.464 324.41 338.046
1321000 -1399.17 1425.79 266.661 271.976 275.026 286.805 298.173 299.693 304.559 317.412 324.21 336.652
1322000 -1400.28 1426.75 267.901 271.221 275.272 287.443 297.288 298.888 304.877 316.309 325.594 335.083
1323000 -1401.55 1427.34 268.4 270.332 275.893 286.992 297.507 298.952 305.759 317.535 323.99 335.488
1324000 -1404.61 1427.34 269.551 270.977 273.778 288.012 297.49 298.459 307.499 317.237 323.661 335.816
1325000 -1403.92 1428.03 267.631 272.482 273.3 290.165 294.535 300.212 307.662 316.696 325.236 334.341
1326000 -1405.8 1430.74 267.899 272.333 272.651 290.455 293.613 300.368 307.795 317.351 323.997 335.86
1327000 -1406.71 1431.14 268.923 271.276 271.866 291.149 292.851 301.165 307.872 317.317 323.484 336.053
1328000 -1407.14 1433.3 268.855 271.325 271.737 290.972 292.519 301.544 308.911 317.88 323.293 334.947
1329000 -1407.01 1433.37 269.719 270.82 272.625 289.213 292.963 302.363 309.522 317.652 323.311 333.447
1330000 -1409.34 1435.32 270.197 268.068 274.335 289.889 291.933 303.06 308.935 318.014 324.031 333.809
1331000 -1411.01 1435.08 271.181 268.405 273.79 288.832 291.934 303.535 308.965 320.114 322.046 334.389
1332000 -1409.54 1436.1 272.145 268.961 272.372 289.045 291.902 302.388 310.548 320.454 320.742 333.586
1333000 -1412.68 1439.11 270.879 269.732 271.483 289.548 291.49 300.906 311.564 320.944 319.007 336.126
1334000 -1416.47 1441.48 270.002 270.031 271.095 289.797 289.764 301.753 311.027 322.395 318.801 338.737
1335000 -1417.15 1442.09 269.1 270.745 269.882 289.543 289.441 302.491 311.739 321.583 321.046 337.132
1336000 -1419.07 1444.17 268.691 269.316 271.517 288.015 289.852 303.999 312.121 321.241 323.033 336.815
1337000 -1422.17 1447.27 268.069 267.748 272.181 287.19 290.806 303.099 314.427 320.676 322.771 336.826
1338000 -1425.05 1447.01 268.431 266.128 273.039 286.427 291.936 301.842 315.595 319.697 323.357 337.655
1339000 -1426.09 1448 268.28 266.939 272.667 285.746 292.597 303.643 313.804 321.039 322.366 339.206
1340000 -1425.36 1448.81 267.781 267.906 271.186 286.755 293.342 304.162 312.548 320.704 320.636 340.182
1341000 -1428.74 1449.1 267.229 267.933 269.849 286.97 293.751 304.745 314.619 318.942 321.316 340.644
1342000 -1431 1449.81 267.733 267.278 269.663 286.057 294.207 306.91 312.963 318.49 322.323 341.482
1343000 -1430.46 1451.99 266.841 267.436 270.522 286.202 294.466 307.625 309.919 320.035 322.539 341.47
1344000 -1432.5 1453.38 266.026 267.393 271.705 286.058 294.509 306.476 311.599 319.102 323.026 339.665
1345000 -1434.11 1453.21 265.672 267.757 272.888 284.46 295.668 305.968 310.976 320.092 323.378 339.535
1346000 -1431.4 1456.36 264.344 267.628 273.236 283.565 296.969 306.557 310.214 320.259 324.306 338.781
1347000 -1434.88 1458.17 263.684 267.663 273.611 283.228 296.33 307.84 308.987 320.019 324.764 338.127
1348000 -1433.04 1459.67 263.529 268.369 274.792 282.02 295.313 309.037 308.466 320.593 323.156 339.31
1349000 -1435.73 1460.44 262.883 268.702 275.072 282.331 295.289 310.014 308.679 319.279 322.621 339.421
1350000 -1437.7 1460.04 263.145 268.638 274.417 283.214 295.312 310.029 308.722 319.592 322.383 339.204
1351000 -1438.16 1460.86 263.154 268.62 274.853 282.253 297.467 307.624 309.994 318.999 324.279 337.857
1352000 -1438.88 1462.35 264.003 269.211 275.37 280.452 298.036 305.864 309.57 320.967 324.64 337.599
1353000 -1440.25 1463.01 263.527 270.117 273.792 281.14 298.942 305.097 310.141 319.838 325.254 336.578
1354000 -1441.22 1465.06 264.598 269.963 272.628 281.532 299.476 303.235 311.298 319.614 327.337 334.581
1355000 -1439.91 1464.01 263.376 271.432 271.307 281.895 300.252 303.867 311.335 319.01 325.662 336.587
1356000 -1442.94 1465.39 264.96 271.09 270.309 282.06 299.99 303.959 311.026 317.577 328.247 335.63
1357000 -1445.18 1467.75 266.786 269.543 270.245 282.575 298.459 304.575 312.803 314.917 328.911 336.318
1358000 -1445.74 1469.41 266.147 269.27 271.341 281.949 298.469 305.322 313.908 313.65 328.051 337.339
1359000 -1445.74 1469.16 265.642 269.127 272.845 280.463 297.962 306.512 311.793 315.246 327.175 337.379
1360000 -1449.36 1470.71 265.627 269.881 272.443 281.129 298.334 307.42 308.844 317.51 327.243 337.591
1361000 -1450.2 1470.46 265.551 270.599 272.307 280.861 299.753 306.098 307.738 318.961 324.936 339.775
1362000 -1451.04 1472.29 266.449 269.875 272.679 281.51 299.779 304.992 307.788 319.125 324.502 338.738
1363000 -1450.43 1474.82 265.853 269.577 272.728 282.514 298.015 306.161 307.94 318.154 326.349 335.812
1364000 -1449.58 1475.43 265.239 269.104 274.077 281.121 298.628 304.648 309.535 317.944 326.179 334.799
1365000 -1449.51 1476.38 264.915 270.199 273.783 280.991 299.586 303.466 310.134 318.144 323.994 337.328
1366000 -1451.79 1478.88 264.254 270.863 273.853 282.16 297.68 303.637 309.674 318.348 324.561 336.077
1367000 -1453.06 1479.02 263.458 271.565 273.805 282.395 297.974 302.343 309.834 319.419 324.801 335.804
1368000 -1452.58 1480.17 261.937 270.405 275.912 282.47 297.457 301.26 309.648 320.574 326.42 333.318
1369000 -1453.41 1481.62 262.405 269.831 276.688 282.739 296.753 301.506 310.494 319.631 326.797 332.79
1370000 -1454.5 1483.8 262.731 269.299 277.297 283.647 294.839 301.638 310.672 317.382 328.463 333.13
1371000 -1455.9 1483.73 265.017 267.271 278.316 284.871 294.581 301.64 308.827 319.088 329.286 333.021
1372000 -1455.93 1483.95 264.942 267.144 277.684 284.725 294.276 301.795 308.517 319.67 328.945 332.319
1373000 -1458.21 1484.82 264.443 268.048 278.168 283.881 293.276 302.851 308.239 321.505 326.583 333.792
1374000 -1458.39 1486.9 264.168 267.922 277.568 284.554 292.735 303.333 308.386 320.744 325.452 333.708
1375000 -1460.21 1489.67 264.396 267.805 277.521 285.558 291.74 304.332 308.873 319.066 324.917 335.469
1376000 -1461.68 1488.49 263.996 268.162 277.957 285.709 291.221 304.367 309.618 319 325.014 334.087
1377000 -1460.99 1489.29 264.215 267.511 278.907 284.581 292.314 302.139 311.804 317.92 325.262 333.781
1378000 -1459.45 1490.28 264.817 269.481 278.878 282.713 292.481 301.808 313.274 317.15 325.624 333.718
1379000 -1462.65 1492.12 264.623 270.119 277.214 284.281 291.605 301.804 312.436 318.24 324.099 334.711
1380000 -1464.5 1490.58 264.396 271.399 277.249 285.043 290.433 303.281 311.125 318.861 324.618 335.449
1381000 -1463.53 1490.29 265.409 269.803 277.775 286.329 291.774 302.769 310.391 318.779 322.202 337.276
1382000 -1467.84 1491.83 267.62 267.759 279.088 285.09 292.396 302.795 311.111 317.946 321.734 337.688
1383000 -1467.25 1491.76 266.793 268.791 279.528 283.648 293.984 301.298 311.555 317.688 321.855 338.826
1384000 -1470.13 1494.71 265.957 270.476 278.329 282.935 294.968 301.948 311.18 317.41 322.357 338.534
1385000 -1469.11 1496.14 264.259 271.877 278.61 281.964 295.715 302.267 311.345 316.64 323.046 337.598
1386000 -1470.49 1495.06 264.508 271.212 278.468 283.382 295.51 302.27 311.452 315.928 324.103 336.327
1387000 -1471.51 1496.04 263.535 271.342 278.242 284.775 292.897 303.935 312.593 316.425 322.935 336.764
1388000 -1471.81 1497.81 262.847 271.878 277.166 286.08 289.874 306.384 313.719 315.588 321.809 337.684
1389000 -1474.43 1498.98 263.661 270.223 278.111 286.622 288.8 306.678 313.352 315.508 321.77 338.51
1390000 -1476.87 1501.65 262.248 269.426 279.723 285.969 289.473 305.441 314.619 316.482 321.886 339.551
1391000 -1478.87 1503.07 261.453 270.781 279.495 284.161 290.93 304.904 315.937 315.746 322.187 338.949
1392000 -1481.32 1503.89 261.725 271.952 278.964 284.019 292.369 304.982 314.904 316.429 321.499 339.794
1393000 -1483.9 1504.02 262.421 271.472 278.675 284.573 292.334 304.223 315.392 315.922 324.158 338.946
1394000 -1482.56 1503.61 262.867 273.037 276.129 285.922 291.582 304.823 317.012 313.824 324.654 338.455
1395000 -1484.79 1504.17 262.218 273.898 274.633 286.748 291.869 304.741 315.857 314.427 324.608 337.949
1396000 -1487.13 1506.57 262.761 274.147 273.405 287.527 291.909 306.086 315.426 313.525 324.855 338.66
1397000 -1486.56 1506.25 265.259 272.528 272.642 287.546 293.505 306.12 312.753 315.05 325.097 337.798
1398000 -1486.84 1506.23 266.283 271.971 272.515 285.641 294.573 308.012 310.519 317.098 326.129 334.72
1399000 -1489.06 1509.05 264.609 271.893 273.136 286.266 295.112 307.05 309.784 317.928 327.129 335.099
1400000 -1489.29 1509.82 264.3 271.474 273.623 287.564 294.408 307.737 308.177 317.727 327.571 335.366
1401000 -1490.27 1511.47 263.966 269.945 273.985 287.622 294.761 306.456 308.946 317.825 328.019 334.741
1402000 -1491.38 1513.01 263.466 270.668 273 288.277 295.221 303.883 312.01 317.77 328.023 334.694
1403000 -1493.05 1514.17 263.434 270.707 274.14 288.552 294.295 303.805 311.405 317.606 328.921 334.889
1404000 -1495.6 1514.09 263.376 271.844 274.252 288.749 293.098 304.171 310.443 319.703 327.974 335.085
1405000 -1494.26 1513.83 263.155 273.03 274.54 287.558 293.001 304.571 309.795 320.348 328.017 335.753
1406000 -1496.24 1514.22 264.072 274.471 274.495 285.87 294.468 304.05 310.323 318.516 327.209 337.31
1407000 -1495.84 1514.19 264.376 273.998 275.821 285.186 295.109 303.43 310.384 318.029 327.049 337.143
1408000 -1498.04 1513.81 265.788 273.011 275.254 285.304 295.318 304.156 308.874 319.285 326.782 337.484
1409000 -1498.94 1514.98 265.592 273.131 275.917 284.103 296.147 303.552 309.387 318.171 326.457 337.534
1410000 -1497.55 1515.38 264.99 272.1 277.565 283.851 295.378 304.108 309.918 318.359 327.01 335.319
1411000 -1498.61 1518.51 264.854 271.674 278.256 283.752 295.51 302.114 311.043 318.798 326.964 333.822
1412000 -1497.47 1520.31 265.288 271.954 277.654 283.572 295.447 300.705 310.807 320.508 327.258 332.509
1413000 -1498.27 1520.76 265.143 272.236 276.692 282.744 297.491 299.781 312.055 319.319 326.294 333.676
1414000 -1498.3 1523.21 265.086 272.142 276.366 283.771 297.242 297.529 312.906 319.189 327.144 332.389
1415000 -1500.83 1522.77 265.155 272.055 276.861 285.28 294.809 299.892 310.952 319.967 328.023 331.838
1416000 -1502.52 1523.61 266.072 271.536 276.395 285.903 293.361 301.301 309.246 321.545 328.379 329.814
1417000 -1499.56 1526.15 265.771 271.16 276.642 286.345 293.17 301.98 308.177 321.553 329.684 327.942
1418000 -1501.77 1527.62 265.168 270.934 277.207 285.726 293.306 301.604 309.064 321.173 329.524 328.547
1419000 -1500.33 1529.5 265.443 270.137 277.939 286.587 293.4 300.261 310.094 322.596 328.007 327.673
1420000 -1500.05 1528.83 264.998 270.552 277.89 287.023 292.827 300.406 310.022 320.287 328.924 326.759
1421000 -1501.88 1530.29 264.157 271.141 278.975 287.255 291.425 300.452 311.757 318.404 329.076 327.158
1422000 -1502.07 1530.49 264.597 271.474 279.39 287.385 290.874 302.131 311.312 318.02 328.168 328.044
1423000 -1503.47 1530.77 263.889 272.186 279.938 286.673 290.177 303.638 309.705 318.952 326.108 328.873
1424000 -1502.61 1533.26 262.978 272.19 279.557 286.734 289.502 305.467 308.937 317.852 327.881 326.419
1425000 -1502.03 1535.02 261.934 273.087 280.233 286.938 288.011 305.036 309.31 318.902 328.944 324.357
1426000 -1501.11 1536 262.165 272.325 281.925 287.774 287.555 304.414 308.595 320.71 326.898 325.066
1427000 -1503.94 1535.91 261.566 271.448 283.924 287.242 289.213 301.95 310.931 318.661 327.07 325.154
1428000 -1505.83 1536.01 261.837 271.261 285.425 286.049 289.627 301.113 311.736 319.193 326.198 325.14
1429000 -1505.34 1538.2 260.8 272.126 285.631 284.403 291.145 299.257 313.451 320.058 324.31 325.917
1430000 -1507.96 1538.78 260.45 274.241 284.147 283.982 292.049 297.299 316.155 318.604 324.489 327.707
1431000 -1507.67 1538.96 260.578 275.122 281.044 286.579 291.501 298.435 316.675 317.605 324.125 327.14
1432000 -1510.91 1541.71 258.966 275.609 280.917 287.347 290.444 299.286 315.739 320.087 320.838 329.402
1433000 -1512.98 1541.7 259.464 275.445 281.227 287.517 290.128 299.312 316.794 317.596 321.528 330.531
1434000 -1513.25 1541.57 259.953 275.205 282.217 287.152 289.309 299.832 317.495 316.383 321.014 331.79
